,price,area,latitude,longitude,bedrooms,bathrooms,balcony,status,new_or_old,parking,furnished_status,lift,type_of_building
5668,24000000,865,19.13894569,72.82940015,2,2,0,1,0,0,-1,0,1
5669,16000000,750,19.022462,72.86319,2,2,2,1,0,2,-1,2,1
5670,17000000,950,19.18045,72.94293,2,2,0,1,1,0,-1,0,1
5671,18000000,906,19.227323,72.86696500000001,2,2,0,1,1,0,-1,0,1
5672,23800000,670,19.0158306,72.82939209999999,2,3,0,1,0,0,1,0,1
5673,18500000,668,19.225278,72.843817,2,2,2,1,1,2,-1,2,1
5674,53000000,1280,18.9984209,72.8426858,3,4,0,1,0,0,-1,0,1
5675,14000000,985,19.058093,72.899883,2,2,0,1,0,0,-1,0,1
5678,13500000,850,19.2335321,72.839198,2,2,0,1,0,0,1,0,1
5679,14500000,1000,19.206448,72.8233516980957,2,2,0,1,0,0,-1,0,1
5681,24500000,1210,19.2161347733655,72.8662271952278,3,3,0,1,0,0,-1,0,1
5682,19900000,1300,19.11993789672852,72.84902954101562,3,2,0,1,0,0,2,0,1
5683,12000000,750,19.02222,72.866564,2,2,0,1,0,0,1,0,1
5684,15500000,850,19.032798767089844,72.89635467529297,2,2,0,1,0,0,1,0,2
5685,14000000,815,19.1414913,72.9302793,2,2,1,1,0,1,-1,1,1
5687,25100000,1115,19.100385,72.850466,2,2,0,1,0,0,2,0,1
5689,23000000,1390,19.2143593,72.8635757,3,3,0,1,0,0,-1,0,2
5690,44000000,1150,18.9497595,72.82939209999999,2,2,0,1,0,0,2,0,1
5691,20000000,1500,19.11909866333008,72.8640365600586,3,3,0,1,0,0,2,0,1
5692,9500000,850,19.28217,72.87654,2,2,0,1,0,0,1,0,1
5693,27500000,1100,19.100385,72.850466,2,2,0,1,0,0,-1,0,1
5695,40000000,1300,19.070726,72.836127,3,3,0,1,0,0,0,0,1
5696,37500000,1155,19.140062,72.829136,2,2,2,1,0,2,-1,2,2
5697,3400000,694,19.1996701,72.8580561,2,2,1,1,0,1,-1,1,1
5698,33000000,1150,19.21034034,72.84053540000001,3,3,2,1,0,2,-1,2,1
5699,5500000,730,19.282975,72.87361800000001,2,2,0,1,0,0,0,0,1
5700,15000000,1017,19.16703502,72.88127374,2,2,0,1,0,0,-1,0,1
5701,19500000,786,19.22277,72.84626,2,2,1,1,0,1,2,1,1
5702,2800000,670,19.039089,72.901285,2,2,1,1,0,1,1,1,1
5703,8000000,882,19.28217,72.87654,2,2,2,1,0,2,1,2,1
5704,24500000,1360,19.179360100000004,72.9422248,3,3,0,1,0,0,-1,0,1
5705,18900000,737,19.0637822,72.89200500000001,2,2,1,1,0,1,-1,1,1
5706,45000000,1100,18.9713355,72.81462040000001,2,2,0,1,0,0,2,0,1
5707,24500000,912,19.171175,72.94032800000001,3,3,0,-1,1,0,0,0,1
5708,19800000,761,19.0637822,72.89200500000001,2,2,1,1,0,1,-1,1,1
5711,31000000,1500,19.0637822,72.89200500000001,3,3,1,1,0,1,-1,1,1
5713,7800000,882,19.26231203,72.87409673,2,2,0,1,0,0,-1,0,1
5714,50000000,1100,19.0576160943522,72.83346899768641,3,3,0,1,0,0,-1,0,1
5715,15100000,1050,19.055124282836918,72.91546630859375,2,2,1,1,1,1,0,1,1
5716,30000000,1462,19.105279,72.899594,2,2,0,1,0,0,-1,0,2
5717,12000000,830,19.24006691,72.8703184,2,2,0,-1,0,0,0,0,1
5718,22500000,540,19.073390300000003,72.8654319,2,2,0,1,0,0,-1,0,1
5719,13300000,1000,19.2018545,72.815272,2,2,0,1,0,0,-1,0,1
5720,30000000,780,19.0937492,72.922604,2,2,0,1,1,0,-1,0,2
5721,48000000,1550,19.15038469,72.82855247,3,3,0,1,0,0,-1,0,1
5723,18000000,900,19.0461607,72.9027022,2,2,0,1,0,0,-1,0,1
5724,17500000,1000,19.2335321,72.839198,2,3,1,1,0,1,0,1,1
5726,14000000,525,19.0908063,72.90766690000001,2,2,0,1,0,0,-1,0,1
5727,28000000,1360,19.097765,72.916827,3,2,0,1,0,0,-1,0,1
5731,13300000,600,19.039151500000003,72.84047029999999,2,2,1,1,0,1,1,1,2
5732,28000000,1350,19.0051754,72.8498377,2,2,0,1,1,0,-1,0,1
5733,13000000,680,19.206752,72.840401,2,2,0,1,1,0,-1,0,1
5735,20500000,1000,19.1297376,72.8291555,2,2,0,1,0,0,1,0,1
5736,18500000,883,19.150981,72.849173,2,2,0,1,0,0,-1,0,1
5738,7400000,800,19.18546,72.82066999999999,2,2,0,1,1,0,-1,0,1
5739,30000000,1360,19.043911,72.89877800000001,3,3,0,1,0,0,2,0,1
5741,7000000,540,19.21222,72.82118,2,2,1,1,0,1,2,1,1
5743,32500000,1000,19.0266983,72.85302490000001,3,3,2,1,0,2,0,2,1
5745,21500000,1260,19.1753667459889,72.87062627029309,3,3,1,1,1,1,-1,1,1
5746,36000000,1290,19.0150653753273,72.8446175527622,2,3,0,1,0,0,-1,0,1
5748,8000000,960,19.1837114356925,72.8196663804554,2,2,0,1,0,0,-1,0,2
5749,15000000,785,19.1843877175773,72.93895102387042,2,2,0,1,0,0,-1,0,1
5750,5500000,815,19.39953994750977,72.86042022705078,2,2,1,1,0,1,0,1,1
5752,40000000,1400,19.147703600000003,72.8267914,3,2,0,1,0,0,-1,0,1
5753,16500000,1050,19.09969689,72.88498617,2,2,0,1,0,0,-1,0,1
5754,29000000,894,19.07775,72.854753,3,3,0,1,1,0,-1,0,1
5755,18000000,680,19.129737854003903,72.82915496826172,2,2,0,1,0,0,0,0,2
5756,16000000,1054,19.06377,72.90203100000001,2,2,0,1,0,0,1,0,1
5758,7200000,600,19.22889,72.82409,2,2,1,1,0,1,1,1,1
5759,25500000,1167,19.07906913757324,72.90797424316406,3,3,0,1,0,0,0,0,1
5761,34000000,1200,19.0324109184029,72.8471564446558,2,2,1,1,0,1,-1,1,1
5762,29500000,1250,19.097765,72.916827,3,2,0,1,0,0,-1,0,1
5763,6200000,885,19.2873918,72.87671800000001,2,2,1,1,0,1,-1,1,1
5764,4000000,1000,19.39953994750977,72.86042022705078,2,2,0,1,0,0,1,0,1
5766,16500000,520,19.1462121,72.85349609999999,2,2,0,1,0,0,-1,0,1
5767,28500000,1305,19.1481277,72.8315375,3,3,1,1,0,1,-1,1,1
5768,9500000,1020,19.27584635,72.87033299,2,2,2,1,0,2,-1,2,1
5770,21500000,1240,19.119384765625,72.86373138427734,3,3,0,1,0,0,2,0,1
5771,35000000,845,19.1139177,72.8407437,2,2,1,1,0,1,-1,1,1
5772,16800000,930,19.1154908,72.87269520000001,2,2,0,1,0,0,1,0,1
5773,13000000,850,19.1223203294664,72.8916711676285,2,2,0,1,0,0,-1,0,1
5775,19000000,984,19.068159103393555,72.90106964111328,2,2,2,1,0,2,2,2,1
5776,26500000,1584,19.153724,72.844521,3,3,0,1,0,0,-1,0,1
5777,4100000,750,19.3693345,72.806127,2,2,0,1,0,0,1,0,1
5779,27500000,1009,19.100385665893555,72.8504638671875,2,2,0,1,0,0,2,0,2
5780,18000000,1100,19.160486,72.945419,2,2,0,1,0,0,-1,0,1
5782,47500000,1550,19.0794340490943,72.8377093953756,3,3,1,1,0,1,-1,1,1
5783,12500000,880,19.2099437,72.83086920000001,2,3,1,1,0,1,0,1,1
5785,52000000,1094,18.970389,72.8042755,2,3,1,1,0,1,0,1,1
5786,23500000,750,19.1297376,72.8291555,2,2,2,1,0,2,-1,2,1
5787,22500000,837,19.026734,72.85534100000001,2,2,0,1,0,0,-1,0,1
5788,29500000,1520,19.166696,72.937422,3,4,0,1,1,0,-1,0,1
5789,15000000,850,19.189762,72.833718,2,2,0,1,0,0,-1,0,1
5790,23000000,1200,19.1451617,72.8201661,2,2,2,1,0,2,-1,2,1
5791,29000000,1250,19.1154899597168,72.87269592285156,2,2,1,1,0,1,0,1,1
5792,21000000,900,19.1405116,72.8421555,2,2,0,1,0,0,2,0,1
5794,8000000,1000,19.2539332,72.8672448,2,2,2,1,0,2,-1,2,1
5795,12000000,607,19.2335321,72.839198,2,2,0,1,0,0,-1,0,1
5796,6500000,900,19.3693345,72.806127,2,4,0,1,0,0,0,0,1
5797,13500000,1040,19.036090147820843,72.89596876190183,2,2,0,1,0,0,0,0,2
5798,8500000,985,19.18897247314453,72.82200622558594,2,2,0,1,1,0,0,0,1
5800,19500000,930,19.13832092285156,72.81002044677734,2,2,0,1,0,0,2,0,2
5801,12500000,875,19.224011,72.866649,2,2,0,-1,0,0,0,0,1
5802,18500000,950,19.1629924,72.83930190000001,2,2,0,1,0,0,2,0,1
5803,30000000,1300,19.0811141,72.9039353,3,2,0,1,0,0,-1,0,1
5804,12500000,675,18.95722961425781,72.81967163085938,2,2,0,1,0,0,2,0,1
5807,15500000,840,19.1746739,72.94310379999999,2,2,0,1,0,0,-1,0,1
5809,12500000,970,19.1746739,72.94310379999999,2,2,0,1,0,0,0,0,1
5810,16500000,825,19.19175,72.84694,2,2,0,1,0,0,1,0,1
5811,10000000,1100,19.174673080444336,72.94310760498047,2,2,1,1,1,1,2,1,1
5812,40000000,907,18.954286575317383,72.80132293701172,2,3,2,1,0,2,0,2,1
5814,17500000,1065,19.0748518,72.9077608,2,2,0,1,0,0,-1,0,2
5815,11000000,872,19.20159,72.81882,2,2,2,1,0,2,0,2,1
5816,16000000,850,19.15947,72.84728,2,2,0,1,0,0,-1,0,1
5817,19000000,720,19.1746739,72.94310379999999,2,2,0,1,0,0,0,0,1
5818,5200000,850,19.28217,72.87654,2,2,0,1,0,0,0,0,2
5822,13899999,880,19.165543,72.837074,2,2,0,1,0,0,-1,0,2
5823,18000000,950,19.1183423,72.8814181,4,4,0,1,0,0,-1,0,1
5824,47500000,1000,19.0815087,72.8376755,3,3,0,1,0,0,2,0,1
5826,6200000,600,19.1889733,72.8220064,2,2,0,1,0,0,1,0,1
5827,20000000,1468,19.1746739,72.94310379999999,3,3,0,1,0,0,0,0,1
5828,7320000,550,19.2539332,72.8672448,2,2,0,1,0,0,0,0,1
5829,19100000,680,19.1679,72.8518,2,2,2,1,0,2,-1,2,1
5830,26000000,800,18.963298,72.843294,3,3,0,1,0,0,2,0,1
5831,16000000,900,19.1629924,72.83930190000001,2,2,2,1,0,2,0,2,1
5832,17500000,900,19.233531951904297,72.83919525146484,3,3,0,1,0,0,1,0,1
5833,15000000,550,18.96249,72.81748,2,2,0,1,0,0,0,0,1
5834,38000000,1910,19.027682,72.879716,4,4,0,1,0,0,-1,0,1
5836,50000000,1570,19.12842,72.81988,3,3,0,1,0,0,2,0,1
5837,22000000,970,19.039754,72.860385,2,2,0,1,0,0,2,0,2
5838,3500000,800,19.3093926,72.8485939,2,2,0,-1,0,0,2,0,1
5841,50000000,760,18.9144523,72.8205292,2,3,0,1,0,0,1,0,1
5842,35000000,775,19.0287285,72.8441629,2,3,0,1,0,0,2,0,2
5843,25000000,800,19.100385,72.850466,2,2,2,1,0,2,-1,2,2
5844,18000000,970,19.2335321,72.839198,2,2,0,1,0,0,-1,0,1
5845,35000000,1200,19.1297376,72.8291555,2,2,0,1,0,0,0,0,1
5848,8000000,879,19.2539332,72.8672448,2,2,0,1,0,0,0,0,1
5849,5500000,729,19.2783121,72.8580188,2,2,0,1,0,0,-1,0,1
5850,50000000,1000,18.962668,72.80278299999999,2,3,0,1,0,0,2,0,1
5851,9500000,805,19.11895,72.89938000000001,2,2,0,1,0,0,1,0,2
5852,25000000,575,19.0166667,72.8166667,2,2,0,1,0,0,2,0,1
5853,4500000,1080,19.1297376,72.8291555,3,3,0,-1,0,0,2,0,1
5854,12800000,1050,19.0327996,72.89635679999999,2,2,0,1,0,0,0,0,1
5856,16000000,845,19.1181,72.89485,2,2,0,1,0,0,2,0,1
5858,22500000,1109,19.07907,72.907976,2,2,0,1,0,0,1,0,1
5859,7800000,900,19.17067,72.93618000000001,3,2,2,1,0,2,-1,2,1
5860,16000000,1070,19.1629924,72.83930190000001,3,3,0,1,0,0,1,0,2
5861,12000000,1200,19.22888946533203,72.82408905029297,3,4,0,1,1,0,1,0,1
5862,30000000,705,19.055229,72.83082900000001,2,2,0,1,0,0,-1,0,2
5863,6300000,750,19.2783121,72.8580188,2,2,0,1,0,0,1,0,1
5865,27000000,1130,19.196698,72.8406711,2,2,0,1,0,0,-1,0,1
5866,13500000,790,19.1590077,72.86927109999999,2,2,0,1,0,0,-1,0,2
5867,25000000,850,18.9037004,72.8131432,2,2,0,1,0,0,0,0,1
5869,45000000,750,18.95075416564941,72.80206298828125,2,2,0,1,0,0,1,0,2
5871,21000000,1050,19.098821,72.8320717,2,2,0,1,0,0,-1,0,1
5872,6700000,950,19.18548,72.81191,2,2,0,1,0,0,0,0,2
5873,27000000,725,19.0158306,72.82939209999999,2,2,0,1,0,0,2,0,2
5874,20000000,700,19.0815087,72.8376755,2,2,0,1,0,0,1,0,1
5875,40000000,1200,19.098821,72.8320717,2,2,0,1,0,0,2,0,1
5876,6600000,650,19.28217,72.87654,2,2,0,1,0,0,2,0,1
5877,25000000,750,18.9457243,72.82376049999999,2,2,0,1,0,0,1,0,1
5878,6500000,600,19.0472012,72.8722249,3,2,0,1,0,0,0,0,1
5879,9950000,560,19.1405116,72.8421555,2,2,0,1,0,0,1,0,1
5880,14500000,1800,19.17067,72.93618000000001,4,2,0,1,0,0,1,0,1
5882,25000000,750,19.098821,72.8320717,3,2,0,1,0,0,-1,0,2
5883,7500000,1100,19.284196,72.858306,3,2,0,1,0,0,2,0,1
5884,21000000,800,19.1297376,72.8291555,2,2,0,1,0,0,0,0,2
5885,37500000,1170,19.0158306,72.82939209999999,2,2,0,1,0,0,1,0,1
5886,21000000,1200,19.119677300000003,72.9050809,3,3,1,1,0,1,1,1,1
5887,8200000,780,19.2539332,72.8672448,2,2,2,1,0,2,0,2,1
5888,20300000,638,19.0340136,72.84085479999999,2,2,0,1,0,0,-1,0,1
5890,18000000,1076,19.1297376,72.8291555,2,2,1,1,0,1,2,1,2
5891,47500000,1250,18.9572287,72.8196689,3,3,0,1,0,0,-1,0,1
5892,3000000,1000,19.1889733,72.8220064,2,2,0,1,0,0,1,0,2
5893,6000000,800,19.0327996,72.89635679999999,2,2,0,1,0,0,0,0,1
5894,10000000,1200,19.22889,72.82409,3,2,0,1,0,0,0,0,1
5896,16000000,570,19.04267,72.87111,2,2,0,1,0,0,2,0,1
5897,6500000,700,19.28217,72.87654,3,3,0,1,0,0,1,0,1
5898,34200000,1300,19.1297376,72.8291555,3,4,0,1,0,0,2,0,1
5899,14000000,1050,19.123765,72.859362,2,2,0,1,0,0,-1,0,1
5900,7800000,700,19.149901,72.931134,2,2,0,1,0,0,0,0,1
5901,10000000,1150,19.28217,72.87654,3,2,0,1,0,0,-1,0,1
5903,20000000,640,19.11173,72.85061999999999,2,2,1,1,0,1,1,1,1
5904,9500000,1052,19.21339,72.93141999999999,3,2,0,1,0,0,1,0,2
5905,52500000,1600,19.0158306,72.82939209999999,3,3,0,1,0,0,1,0,1
5906,27000000,1836,19.0327996,72.89635679999999,3,3,0,1,0,0,0,0,1
5907,9500000,1150,19.2133903503418,72.9314193725586,2,2,1,1,1,1,0,1,1
5909,14000000,780,19.1746739,72.94310379999999,2,2,0,1,0,0,-1,0,2
5911,40000000,762,19.098821,72.8320717,2,2,0,1,0,0,2,0,1
5912,33500000,1395,19.07907,72.907976,3,3,0,1,0,0,-1,0,1
5913,23500000,965,19.2099437,72.83086920000001,3,3,0,1,0,0,-1,0,1
5914,22000000,945,19.0327996,72.89635679999999,3,3,0,1,0,0,1,0,1
5915,25000000,1132,19.19175,72.84694,3,3,0,-1,0,0,2,0,2
5917,31500000,550,18.95075416564941,72.80206298828125,2,2,0,1,1,0,2,0,1
5920,35000000,1280,19.0815087,72.8376755,3,3,0,1,0,0,1,0,1
5921,4900000,690,19.3093926,72.8485939,2,2,1,1,0,1,1,1,1
5922,40000000,1500,18.995332717895508,72.83003997802734,3,3,0,1,0,0,0,0,1
5923,13000000,850,19.1629924,72.83930190000001,2,2,0,1,0,0,1,0,1
5924,15000000,750,19.043911,72.89877800000001,2,2,1,1,0,1,0,1,1
5925,19000000,625,19.07776333,72.83289,2,2,0,1,0,0,-1,0,2
5926,33000000,1100,19.0175169,72.84711690000002,2,2,0,1,0,0,2,0,1
5927,51000000,1200,19.05522918701172,72.83082580566406,3,3,0,1,0,0,0,0,1
5928,52500000,1100,19.069946,72.826438,2,2,2,1,0,2,-1,2,1
5929,8800000,550,19.2539332,72.8672448,2,2,0,1,0,0,0,0,1
5930,45000000,1600,19.0815087,72.8376755,3,4,0,1,0,0,2,0,1
5931,25000000,1230,19.1184266,72.8958535,2,2,2,1,0,2,1,2,2
5932,16500000,1280,19.1297376,72.8291555,3,3,0,1,0,0,2,0,1
5934,12500000,620,19.20768,72.83846,2,2,0,1,0,0,1,0,1
5935,17000000,990,19.20938,72.83113,2,2,0,1,0,0,2,0,1
5936,29500000,1090,19.043911,72.89877800000001,3,2,0,1,0,0,1,0,2
5939,9000000,1050,19.21339,72.93141999999999,2,2,1,1,0,1,2,1,2
5940,3400000,620,19.3448747,72.86786,2,2,0,1,0,0,1,0,2
5942,18000000,1300,19.1154908,72.87269520000001,3,3,0,1,0,0,1,0,1
5943,20000000,1250,18.96829605102539,72.83544921875,3,2,0,1,0,0,0,0,1
5944,12000000,725,19.1629924,72.83930190000001,2,2,0,1,0,0,1,0,1
5945,11500000,1500,19.2335321,72.839198,3,3,0,1,0,0,1,0,1
5946,12500000,845,19.167949,72.855351,2,2,0,1,0,0,-1,0,1
5947,6900000,900,19.1889733,72.8220064,2,2,0,1,0,0,-1,0,1
5948,45000000,990,19.070726,72.836127,2,2,0,1,0,0,2,0,2
5949,20000000,650,19.0815087,72.8376755,2,2,0,-1,0,0,1,0,1
5950,24000000,1250,19.2143593,72.8635757,3,3,0,1,0,0,-1,0,1
5952,35200000,800,19.0266983,72.85302490000001,2,2,0,1,0,0,0,0,1
5953,23500000,1105,19.1889733,72.8220064,3,3,0,-1,1,0,0,0,1
5955,25000000,1280,19.068051,72.89605,3,3,0,1,0,0,2,0,1
5956,18000000,750,18.96249,72.81748,2,2,0,1,0,0,0,0,1
5957,30000000,790,19.019547,72.83825470000001,2,2,0,1,0,0,2,0,1
5958,31000000,995,19.108097,72.832259,2,2,1,1,0,1,-1,1,1
5959,12000000,850,19.16732,72.87680999999999,2,2,0,1,0,0,0,0,1
5960,48000000,750,19.070726,72.836127,2,2,0,1,0,0,2,0,1
5964,22000000,1000,18.9690247,72.8205292,3,3,0,1,0,0,0,0,1
5965,3500000,650,19.160377,72.796111,2,2,0,1,0,0,0,0,2
5966,25000000,600,19.0266983,72.85302490000001,2,2,0,1,0,0,0,0,1
5967,6500000,745,19.2050017,72.86927109999999,3,2,0,1,0,0,2,0,1
5968,7800000,900,19.28217,72.87654,2,2,1,1,0,1,0,1,1
5969,7000000,1000,19.1746739,72.94310379999999,2,2,0,-1,0,0,2,0,2
5970,55000000,1000,19.055229,72.83082900000001,3,3,1,1,0,1,1,1,1
5971,22500000,1000,19.129737854003903,72.82915496826172,2,2,0,1,0,0,0,0,1
5972,12000000,1200,19.3093926,72.8485939,2,2,0,1,0,0,2,0,1
5973,5000000,900,19.1154908,72.87269520000001,2,2,0,1,0,0,2,0,1
5974,18500000,750,19.1889733,72.8220064,2,2,0,1,0,0,-1,0,1
5975,7100000,800,19.1560908,72.88395140000002,2,2,0,1,0,0,-1,0,1
5976,33500000,745,19.0815087,72.8376755,2,2,0,1,0,0,0,0,1
5977,4500000,750,19.1889733,72.8220064,2,2,0,1,0,0,0,0,1
5978,8000000,600,19.1297376,72.8291555,3,3,0,1,0,0,1,0,1
5979,35000000,1765,19.2099437,72.83086920000001,3,3,0,1,0,0,0,0,1
5980,35000000,780,19.04901,72.83223000000001,3,2,0,1,0,0,1,0,1
5981,35000000,1900,19.1590077,72.86927109999999,4,3,0,1,0,0,0,0,1
5982,40000000,1850,19.2335321,72.839198,3,4,0,1,0,0,2,0,1
5984,25000000,1100,19.119677300000003,72.9050809,2,2,0,1,0,0,-1,0,1
5986,4500000,740,19.14388,72.94991,2,2,0,1,0,0,0,0,1
5991,15000000,1000,19.177385631619988,72.95323100704411,2,2,0,1,0,0,0,0,1
5992,30000000,1680,19.1297376,72.8291555,3,3,2,1,0,2,2,2,1
5994,50000000,1000,19.03016,72.85753000000001,3,3,0,1,0,0,2,0,1
6000,25500000,1450,19.1889733,72.8220064,3,3,0,1,0,0,1,0,2
6002,45000000,1800,18.995615005493164,72.82205200195312,3,4,0,1,0,0,0,0,2
6004,40000000,950,19.055229,72.83082900000001,3,2,0,1,0,0,0,0,1
6005,23000000,950,18.98284,72.83431,2,2,0,1,0,0,1,0,1
6006,7000000,1350,19.2783121,72.8580188,3,2,0,1,0,0,1,0,2
6007,12000000,810,19.2539332,72.8672448,2,2,0,1,0,0,1,0,1
6009,8500000,600,19.174673080444336,72.94310760498047,2,2,0,1,0,0,1,0,1
6014,55000000,1100,19.098821,72.8320717,3,2,0,-1,0,0,0,0,1
6015,41500000,1700,19.100385665893555,72.8504638671875,4,4,0,1,0,0,0,0,1
6018,40000000,1670,19.1184266,72.8958535,3,3,0,1,0,0,2,0,1
6019,12000000,900,19.1401705,72.94310379999999,2,2,2,-1,0,2,0,2,2
6021,55000000,1622,19.015830993652344,72.82939147949219,3,4,2,1,0,2,1,2,1
6024,20000000,1200,19.129737854003903,72.82915496826172,2,2,0,1,1,0,2,0,2
6025,11500000,720,19.1746739,72.94310379999999,2,2,0,1,0,0,0,0,1
6026,34000000,1900,19.174673080444336,72.94310760498047,3,3,0,1,0,0,2,0,1
6027,20000000,732,19.100385,72.850466,2,2,0,1,0,0,2,0,1
6028,34000000,1300,18.97607,72.82728,2,2,1,1,0,1,-1,1,1
6030,21000000,700,19.0815087,72.8376755,2,2,0,1,0,0,2,0,2
6031,16000000,1070,19.07907,72.907976,2,2,0,1,0,0,1,0,1
6032,20000000,740,19.2099437,72.83086920000001,2,2,0,1,0,0,0,0,1
6033,40000000,950,19.0158306,72.82939209999999,2,2,0,1,0,0,-1,0,2
6034,19000000,1100,19.20771,72.86777,2,2,0,1,0,0,1,0,2
6036,27500000,1000,19.015830993652344,72.82939147949219,2,2,0,1,0,0,0,0,2
6038,8000000,1500,19.39954,72.8604165,3,2,0,1,0,0,1,0,1
6040,26000000,790,19.07907,72.907976,2,2,0,1,0,0,2,0,1
6041,18500000,1100,19.070726,72.836127,2,2,0,1,0,0,2,0,1
6042,35000000,1050,18.9572287,72.8196689,3,3,0,1,0,0,2,0,1
6043,15800000,600,19.1297376,72.8291555,2,2,0,1,0,0,1,0,1
6044,36500000,1500,19.196418,72.80659399999999,3,3,0,1,0,0,1,0,1
6045,12000000,700,19.2076785,72.8384571,2,2,0,1,0,0,-1,0,1
6046,20000000,1080,19.1297376,72.8291555,3,2,0,1,0,0,0,0,2
6047,45000000,1000,19.0266983,72.85302490000001,3,3,0,1,0,0,2,0,1
6048,18000000,1125,19.1746739,72.94310379999999,2,2,0,1,0,0,-1,0,1
6049,17500000,1120,19.223884,72.86357199999999,2,2,0,1,0,0,-1,0,2
6050,5000000,713,19.369335174560547,72.8061294555664,2,2,1,1,1,1,1,1,1
6051,50000000,1100,19.0803614,72.83502709999999,2,2,0,1,0,0,-1,0,1
6052,22000000,955,19.028609,72.8794,2,2,0,1,0,0,0,0,1
6054,9000000,680,19.149901,72.931134,2,2,0,1,0,0,0,0,1
6055,27500000,1200,19.100385,72.850466,2,2,0,1,0,0,2,0,2
6056,55000000,750,18.943214,72.823012,2,2,1,1,0,1,1,1,1
6058,13500000,825,19.2335321,72.839198,2,2,0,1,0,0,2,0,1
6060,33500000,1425,19.2099437,72.83086920000001,3,3,0,1,0,0,2,0,1
6062,12000000,726,19.1110345,72.9239095,2,2,0,1,0,0,1,0,1
6063,43000000,950,18.9542861,72.801325,2,2,0,1,0,0,2,0,1
6064,3500000,600,19.233531951904297,72.83919525146484,2,2,1,1,0,1,1,1,1
6065,33400000,1000,19.113731,72.84448,2,2,0,1,0,0,0,0,2
6066,8000000,1000,19.21339,72.93141999999999,2,4,0,1,0,0,2,0,1
6068,11500000,1500,19.2335321,72.839198,3,2,0,-1,0,0,2,0,1
6069,23500000,1235,19.2099437,72.83086920000001,3,3,0,-1,0,0,1,0,2
6070,5900000,800,19.3093926,72.8485939,2,2,0,1,0,0,0,0,2
6071,4000000,1071,19.038438,72.84199090000001,3,3,0,1,0,0,0,0,2
6072,22500000,1400,19.1889733,72.8220064,3,3,0,1,0,0,0,0,1
6073,55000000,1050,18.964489,72.80726999999999,2,2,0,1,0,0,-1,0,1
6074,22500000,1020,19.002269744873047,72.82005310058594,2,3,0,1,1,0,0,0,1
6075,35000000,1358,19.039151500000003,72.84047029999999,3,3,0,1,0,0,0,0,1
6078,7000000,955,19.282975,72.87361800000001,2,2,2,1,0,2,-1,2,1
6079,4500000,654,19.3693345,72.806127,2,2,0,1,0,0,1,0,1
6080,20700000,900,18.973370000000003,72.83723,2,2,0,1,0,0,2,0,1
6081,27500000,1000,19.019547,72.83825470000001,2,2,2,-1,0,2,2,2,1
6087,18000000,1485,19.2099437,72.83086920000001,3,3,0,1,0,0,0,0,1
6088,27500000,965,19.2099437,72.83086920000001,3,3,0,1,0,0,2,0,1
6089,9900000,1100,19.21339,72.93141999999999,3,3,0,1,0,0,1,0,2
6090,15000000,1300,19.21339,72.93141999999999,3,3,0,1,0,0,0,0,1
6091,3800000,1000,19.0908063,72.90766690000001,2,2,0,1,0,0,2,0,1
6092,11000000,825,19.16732,72.87680999999999,2,2,0,1,0,0,1,0,1
6093,47500000,1232,19.100385665893555,72.8504638671875,3,3,0,1,0,0,1,0,1
6094,14000000,614,19.2050017,72.86927109999999,2,2,0,1,0,0,0,0,1
6095,40000000,963,19.05128,72.89050999999999,3,3,0,1,0,0,2,0,1
6096,11500000,1430,19.28217,72.87654,3,3,0,1,0,0,0,0,1
6098,50000000,1150,19.0158306,72.82939209999999,3,3,0,1,0,0,1,0,1
6099,33000000,750,19.055229,72.83082900000001,2,2,0,1,0,0,1,0,1
6100,16000000,840,19.107617,72.898917,2,2,0,1,0,0,-1,0,2
6101,9500000,570,19.13955879211425,72.82032775878906,2,2,0,1,0,0,0,0,1
6102,8000000,680,19.201731,72.825773,2,2,0,1,0,0,-1,0,1
6104,13000000,670,19.1173012,72.8840395,2,2,0,1,0,0,2,0,1
6105,19000000,902,19.129328,72.8309474,2,2,0,1,0,0,-1,0,1
6106,35000000,1000,19.098821,72.8320717,2,2,2,1,0,2,1,2,1
6107,6300000,1180,19.4053281,72.7882785,3,3,0,-1,0,0,2,0,1
6109,24000000,1765,19.1975,72.87009,3,3,2,1,0,2,1,2,1
6112,6400000,738,19.3047794,72.8604097,2,2,0,1,0,0,1,0,1
6113,10500000,730,19.230902,72.828532,2,2,2,1,0,2,-1,2,1
6114,25000000,800,18.985139,72.836539,2,2,0,1,0,0,-1,0,2
6115,27500000,835,19.0158306,72.82939209999999,2,2,0,1,0,0,1,0,1
6117,18000000,750,19.05624,72.88755,2,2,0,1,1,0,-1,0,1
6118,20500000,570,18.9984209,72.8426858,2,2,0,1,0,0,-1,0,1
6119,14000000,1000,19.2099437,72.83086920000001,3,4,0,1,0,0,0,0,1
6121,29500000,1000,18.99153,72.84028,2,2,0,1,0,0,2,0,1
6122,2200000,800,18.9439272,72.836039,2,2,0,1,0,0,0,0,2
6124,10000000,600,19.2273315,72.8637286,2,2,0,1,0,0,1,0,1
6125,6500000,520,19.221609115600582,72.83109283447266,2,2,0,1,0,0,0,0,2
6126,42500000,850,19.098821,72.8320717,2,2,1,-1,0,1,0,1,1
6127,24500000,850,19.0057482,72.8432567,2,2,0,1,0,0,-1,0,1
